province_state,date,state_count,new_cases
District of Columbia,2023-03-04,177714,0
District of Columbia,2023-03-05,177714,0
District of Columbia,2023-03-06,177714,0
District of Columbia,2023-03-07,177714,0
District of Columbia,2023-03-08,177714,0
District of Columbia,2023-03-09,177945,231
Florida,2020-01-23,0,0
Florida,2020-01-24,0,0
Florida,2020-01-25,0,0
Florida,2020-01-26,0,0
Florida,2020-01-27,0,0
Florida,2020-01-28,0,0
Florida,2020-01-29,0,0
Florida,2020-01-30,0,0
Florida,2020-01-31,0,0
Florida,2020-02-01,0,0
Florida,2020-02-02,0,0
Florida,2020-02-03,0,0
Florida,2020-02-04,0,0
Florida,2020-02-05,0,0
Florida,2020-02-06,0,0
Florida,2020-02-07,0,0
Florida,2020-02-08,0,0
Florida,2020-02-09,0,0
Florida,2020-02-10,0,0
Florida,2020-02-11,0,0
Florida,2020-02-12,0,0
Florida,2020-02-13,0,0
Florida,2020-02-14,0,0
Florida,2020-02-15,0,0
Florida,2020-02-16,0,0
Florida,2020-02-17,0,0
Florida,2020-02-18,0,0
Florida,2020-02-19,0,0
Florida,2020-02-20,0,0
Florida,2020-02-21,0,0
Florida,2020-02-22,0,0
Florida,2020-02-23,0,0
Florida,2020-02-24,0,0
Florida,2020-02-25,0,0
Florida,2020-02-26,0,0
Florida,2020-02-27,0,0
Florida,2020-02-28,0,0
Florida,2020-02-29,0,0
Florida,2020-03-01,0,0
Florida,2020-03-02,1,1
Florida,2020-03-03,2,1
Florida,2020-03-04,2,0
Florida,2020-03-05,3,1
Florida,2020-03-06,3,0
Florida,2020-03-07,7,4
Florida,2020-03-08,10,3
Florida,2020-03-09,13,3
Florida,2020-03-10,15,2
Florida,2020-03-11,24,9
Florida,2020-03-12,30,6
Florida,2020-03-13,50,20
Florida,2020-03-14,76,26
Florida,2020-03-15,100,24
Florida,2020-03-16,101,1
Florida,2020-03-17,190,89
Florida,2020-03-18,306,116
Florida,2020-03-19,432,126
Florida,2020-03-20,564,132
Florida,2020-03-21,763,199
Florida,2020-03-22,1004,241
Florida,2020-03-23,1227,223
Florida,2020-03-24,1412,185
Florida,2020-03-25,1682,270
Florida,2020-03-26,2357,675
Florida,2020-03-27,2900,543
Florida,2020-03-28,3763,863
Florida,2020-03-29,4246,483
Florida,2020-03-30,5473,1227
Florida,2020-03-31,6741,1268
Florida,2020-04-01,6956,215
Florida,2020-04-02,9008,2052
Florida,2020-04-03,10268,1260
Florida,2020-04-04,11537,1269
Florida,2020-04-05,12350,813
Florida,2020-04-06,13324,974
Florida,2020-04-07,14545,1221
Florida,2020-04-08,15456,911
Florida,2020-04-09,16364,908
Florida,2020-04-10,17531,1167
Florida,2020-04-11,18494,963
Florida,2020-04-12,19895,1401
Florida,2020-04-13,21019,1124
Florida,2020-04-14,21628,609
Florida,2020-04-15,22511,883
Florida,2020-04-16,23343,832
Florida,2020-04-17,24759,1416
Florida,2020-04-18,25492,733
Florida,2020-04-19,26314,822
Florida,2020-04-20,27059,745
Florida,2020-04-21,27869,810
Florida,2020-04-22,28309,440
Florida,2020-04-23,29648,1339
Florida,2020-04-24,30533,885
Florida,2020-04-25,30839,306
Florida,2020-04-26,31532,693
Florida,2020-04-27,32138,606
Florida,2020-04-28,32848,710
Florida,2020-04-29,33193,345
Florida,2020-04-30,33690,497
Florida,2020-05-01,34728,1038
Florida,2020-05-02,35463,735
Florida,2020-05-03,36078,615
Florida,2020-05-04,36897,819
Florida,2020-05-05,37439,542
Florida,2020-05-06,38002,563
Florida,2020-05-07,38828,826
Florida,2020-05-08,39199,371
Florida,2020-05-09,40001,802
Florida,2020-05-10,40596,595
Florida,2020-05-11,40982,386
Florida,2020-05-12,41923,941
Florida,2020-05-13,42402,479
Florida,2020-05-14,43210,808
Florida,2020-05-15,44138,928
Florida,2020-05-16,44811,673
Florida,2020-05-17,45588,777
Florida,2020-05-18,46442,854
Florida,2020-05-19,46944,502
Florida,2020-05-20,47471,527
Florida,2020-05-21,48675,1204
Florida,2020-05-22,49451,776
Florida,2020-05-23,50127,676
Florida,2020-05-24,50867,740
Florida,2020-05-25,51746,879
Florida,2020-05-26,52255,509
Florida,2020-05-27,52634,379
Florida,2020-05-28,53285,651
Florida,2020-05-29,54497,1212
Florida,2020-05-30,55424,927
Florida,2020-05-31,56163,739
Florida,2020-06-01,56830,667
Florida,2020-06-02,57447,617
Florida,2020-06-03,58764,1317
Florida,2020-06-04,60183,1419
Florida,2020-06-05,61488,1305
Florida,2020-06-06,62758,1270
Florida,2020-06-07,63938,1180
Florida,2020-06-08,64904,966
Florida,2020-06-09,66000,1096
Florida,2020-06-10,67371,1371
Florida,2020-06-11,69069,1698
Florida,2020-06-12,70971,1902
Florida,2020-06-13,73552,2581
Florida,2020-06-14,75568,2016
Florida,2020-06-15,77326,1758
Florida,2020-06-16,80109,2783
Florida,2020-06-17,82719,2610
Florida,2020-06-18,85926,3207
Florida,2020-06-19,89748,3822
Florida,2020-06-20,93797,4049
Florida,2020-06-21,97291,3494
Florida,2020-06-22,100217,2926
Florida,2020-06-23,103503,3286
Florida,2020-06-24,109014,5511
Florida,2020-06-25,114018,5004
Florida,2020-06-26,122960,8942
Florida,2020-06-27,132545,9585
Florida,2020-06-28,141075,8530
Florida,2020-06-29,146341,5266
Florida,2020-06-30,152434,6093
Florida,2020-07-01,158997,6563
Florida,2020-07-02,169106,10109
Florida,2020-07-03,178594,9488
Florida,2020-07-04,190052,11458
Florida,2020-07-05,200111,10059
Florida,2020-07-06,206447,6336
Florida,2020-07-07,213794,7347
Florida,2020-07-08,223783,9989
Florida,2020-07-09,232718,8935
Florida,2020-07-10,244151,11433
Florida,2020-07-11,254511,10360
Florida,2020-07-12,269811,15300
Florida,2020-07-13,282435,12624
Florida,2020-07-14,291629,9194
Florida,2020-07-15,301810,10181
Florida,2020-07-16,315775,13965
Florida,2020-07-17,327241,11466
Florida,2020-07-18,337569,10328
Florida,2020-07-19,350047,12478
Florida,2020-07-20,360394,10347
Florida,2020-07-21,369834,9440
Florida,2020-07-22,379619,9785
Florida,2020-07-23,389868,10249
Florida,2020-07-24,402312,12444
Florida,2020-07-25,414511,12199
Florida,2020-07-26,423855,9344
Florida,2020-07-27,432747,8892
Florida,2020-07-28,441977,9230
Florida,2020-07-29,451423,9446
Florida,2020-07-30,461379,9956
Florida,2020-07-31,470386,9007
Florida,2020-08-01,480028,9642
Florida,2020-08-02,487132,7104
Florida,2020-08-03,491884,4752
Florida,2020-08-04,497330,5446
Florida,2020-08-05,502739,5409
Florida,2020-08-06,510389,7650
Florida,2020-08-07,518075,7686
Florida,2020-08-08,526577,8502
Florida,2020-08-09,532806,6229
Florida,2020-08-10,536961,4155
Florida,2020-08-11,542792,5831
Florida,2020-08-12,550901,8109
Florida,2020-08-13,557137,6236
Florida,2020-08-14,563285,6148
Florida,2020-08-15,569637,6352
Florida,2020-08-16,573416,3779
Florida,2020-08-17,576094,2678
Florida,2020-08-18,579932,3838
Florida,2020-08-19,584047,4115
Florida,2020-08-20,588602,4555
Florida,2020-08-21,593286,4684
Florida,2020-08-22,597597,4311
Florida,2020-08-23,600571,2974
Florida,2020-08-24,602829,2258
Florida,2020-08-25,605502,2673
Florida,2020-08-26,608722,3220
Florida,2020-08-27,611991,3269
Florida,2020-08-28,615806,3815
Florida,2020-08-29,619003,3197
Florida,2020-08-30,621586,2583
Florida,2020-08-31,623471,1885
Florida,2020-09-01,631040,7569
Florida,2020-09-02,633442,2402
Florida,2020-09-03,637013,3571
Florida,2020-09-04,640211,3198
Florida,2020-09-05,643867,3656
Florida,2020-09-06,646431,2564
Florida,2020-09-07,648269,1838
Florida,2020-09-08,650092,1823
Florida,2020-09-09,652259,2167
Florida,2020-09-10,654731,2472
Florida,2020-09-11,658381,3650
Florida,2020-09-12,661571,3190
Florida,2020-09-13,663994,2423
Florida,2020-09-14,665730,1736
Florida,2020-09-15,668846,3116
Florida,2020-09-16,671201,2355
Florida,2020-09-17,674456,3255
Florida,2020-09-18,677660,3204
Florida,2020-09-19,681233,3573
Florida,2020-09-20,683754,2521
Florida,2020-09-21,685439,1685
Florida,2020-09-22,687909,2470
Florida,2020-09-23,690499,2590
Florida,2020-09-24,693040,2541
Florida,2020-09-25,695887,2847
Florida,2020-09-26,698682,2795
Florida,2020-09-27,700564,1882
Florida,2020-09-28,701302,738
Florida,2020-09-29,704568,3266
Florida,2020-09-30,706516,1948
Florida,2020-10-01,709144,2628
Florida,2020-10-02,711804,2660
Florida,2020-10-03,714591,2787
Florida,2020-10-04,716459,1868
Florida,2020-10-05,717874,1415
Florida,2020-10-06,720125,2251
Florida,2020-10-07,722707,2582
Florida,2020-10-08,726013,3306
Florida,2020-10-09,728921,2908
Florida,2020-10-10,728921,0
Florida,2020-10-11,734491,5570
Florida,2020-10-12,736024,1533
Florida,2020-10-13,738749,2725
Florida,2020-10-14,741632,2883
Florida,2020-10-15,744988,3356
Florida,2020-10-16,748437,3449
Florida,2020-10-17,752481,4044
Florida,2020-10-18,755020,2539
Florida,2020-10-19,756727,1707
Florida,2020-10-20,760389,3662
Florida,2020-10-21,762533,2144
Florida,2020-10-22,768091,5558
Florida,2020-10-23,771780,3689
Florida,2020-10-24,776251,4471
Florida,2020-10-25,778636,2385
Florida,2020-10-26,782013,3377
Florida,2020-10-27,786311,4298
Florida,2020-10-28,790426,4115
Florida,2020-10-29,794624,4198
Florida,2020-10-30,800216,5592
Florida,2020-10-31,802547,2331
Florida,2020-11-01,807412,4865
Florida,2020-11-02,812063,4651
Florida,2020-11-03,816700,4637
Florida,2020-11-04,821123,4423
Florida,2020-11-05,827380,6257
Florida,2020-11-06,832625,5245
Florida,2020-11-07,837077,4452
Florida,2020-11-08,843897,6820
Florida,2020-11-09,847821,3924
Florida,2020-11-10,852174,4353
Florida,2020-11-11,858012,5838
Florida,2020-11-12,863619,5607
Florida,2020-11-13,870552,6933
Florida,2020-11-14,875096,4544
Florida,2020-11-15,885201,10105
Florida,2020-11-16,889864,4663
Florida,2020-11-17,897323,7459
Florida,2020-11-18,905248,7925
Florida,2020-11-19,914333,9085
Florida,2020-11-20,923418,9085
Florida,2020-11-21,931827,8409
Florida,2020-11-22,938414,6587
Florida,2020-11-23,944745,6331
Florida,2020-11-24,953300,8555
Florida,2020-11-25,961676,8376
Florida,2020-11-26,961676,0
Florida,2020-11-27,979020,17344
Florida,2020-11-28,985297,6277
Florida,2020-11-29,992660,7363
Florida,2020-11-30,999319,6659
Florida,2020-12-01,1008166,8847
Florida,2020-12-02,1018160,9994
Florida,2020-12-03,1029030,10870
Florida,2020-12-04,1039207,10177
Florida,2020-12-05,1049638,10431
Florida,2020-12-06,1058074,8436
Florida,2020-12-07,1065785,7711
Florida,2020-12-08,1073770,7985
Florida,2020-12-09,1083362,9592
Florida,2020-12-10,1094697,11335
Florida,2020-12-11,1106396,11699
Florida,2020-12-12,1116973,10577
Florida,2020-12-13,1125931,8958
Florida,2020-12-14,1134383,8452
Florida,2020-12-15,1143794,9411
Florida,2020-12-16,1155335,11541
Florida,2020-12-17,1168483,13148
Florida,2020-12-18,1181483,13000
Florida,2020-12-19,1193165,11682
Florida,2020-12-20,1201566,8401
Florida,2020-12-21,1212581,11015
Florida,2020-12-22,1223015,10434
Florida,2020-12-23,1234399,11384
Florida,2020-12-24,1247546,13147
Florida,2020-12-25,1247546,0
Florida,2020-12-26,1264588,17042
Florida,2020-12-27,1271979,7391
Florida,2020-12-28,1280177,8198
Florida,2020-12-29,1292252,12075
Florida,2020-12-30,1306123,13871
Florida,2020-12-31,1323315,17192
Florida,2021-01-01,1323315,0
Florida,2021-01-02,1354833,31518
Florida,2021-01-03,1365436,10603
Florida,2021-01-04,1376692,11256
Florida,2021-01-05,1392123,15431
Florida,2021-01-06,1409906,17783
Florida,2021-01-07,1429722,19816
Florida,2021-01-08,1449252,19530
Florida,2021-01-09,1464697,15445
Florida,2021-01-10,1477010,12313
Florida,2021-01-11,1488586,11576
Florida,2021-01-12,1503482,14896
Florida,2021-01-13,1517472,13990
Florida,2021-01-14,1531192,13720
Florida,2021-01-15,1548067,16875
Florida,2021-01-16,1560186,12119
Florida,2021-01-17,1571279,11093
Florida,2021-01-18,1579281,8002
Florida,2021-01-19,1589097,9816
Florida,2021-01-20,1601011,11914
Florida,2021-01-21,1613884,12873
Florida,2021-01-22,1627603,13719
Florida,2021-01-23,1639914,12311
Florida,2021-01-24,1649449,9535
Florida,2021-01-25,1658169,8720
Florida,2021-01-26,1667763,9594
Florida,2021-01-27,1676171,8408
Florida,2021-01-28,1687594,11423
Florida,2021-01-29,1698570,10976
Florida,2021-01-30,1713589,15019
Florida,2021-01-31,1721377,7788
Florida,2021-02-01,1727107,5730
Florida,2021-02-02,1737640,10533
Florida,2021-02-03,1744619,6979
Florida,2021-02-04,1752330,7711
Florida,2021-02-05,1763873,11543
Florida,2021-02-06,1771359,7486
Florida,2021-02-07,1777983,6624
Florida,2021-02-08,1783720,5737
Florida,2021-02-09,1790743,7023
Florida,2021-02-10,1798280,7537
Florida,2021-02-11,1806805,8525
Florida,2021-02-12,1814422,7617
Florida,2021-02-13,1821937,7515
Florida,2021-02-14,1827373,5436
Florida,2021-02-15,1830988,3615
Florida,2021-02-16,1837285,6297
Florida,2021-02-17,1844627,7342
Florida,2021-02-18,1849744,5117
Florida,2021-02-19,1856427,6683
Florida,2021-02-20,1863707,7280
Florida,2021-02-21,1868772,5065
Florida,2021-02-22,1872923,4151
Florida,2021-02-23,1878533,5610
Florida,2021-02-24,1885661,7128
Florida,2021-02-25,1892301,6640
Florida,2021-02-26,1898223,5922
Florida,2021-02-27,1903682,5459
Florida,2021-02-28,1909221,5539
Florida,2021-03-01,1910921,1700
Florida,2021-03-02,1918100,7179
Florida,2021-03-03,1924114,6014
Florida,2021-03-04,1930232,6118
Florida,2021-03-05,1936207,5975
Florida,2021-03-06,1940897,4690
Florida,2021-03-07,1944995,4098
Florida,2021-03-08,1948307,3312
Florida,2021-03-09,1952733,4426
Florida,2021-03-10,1957586,4853
Florida,2021-03-11,1962651,5065
Florida,2021-03-12,1967865,5214
Florida,2021-03-13,1973109,5244
Florida,2021-03-14,1976808,3699
Florida,2021-03-15,1979634,2826
Florida,2021-03-16,1984425,4791
Florida,2021-03-17,1989024,4599
Florida,2021-03-18,1994117,5093
Florida,2021-03-19,1999257,5140
Florida,2021-03-20,2004362,5105
Florida,2021-03-21,2008349,3987
Florida,2021-03-22,2011211,2862
Florida,2021-03-23,2016513,5302
Florida,2021-03-24,2021656,5143
Florida,2021-03-25,2027429,5773
Florida,2021-03-26,2033179,5750
Florida,2021-03-27,2039062,5883
Florida,2021-03-28,2044005,4943
Florida,2021-03-29,2047379,3374
Florida,2021-03-30,2052441,5062
Florida,2021-03-31,2057735,5294
Florida,2021-04-01,2064525,6790
Florida,2021-04-02,2071015,6490
Florida,2021-04-03,2077032,6017
Florida,2021-04-04,2081826,4794
Florida,2021-04-05,2085306,3480
Florida,2021-04-06,2090862,5556
Florida,2021-04-07,2096747,5885
Florida,2021-04-08,2104686,7939
Florida,2021-04-09,2111807,7121
Florida,2021-04-10,2118713,6906
Florida,2021-04-11,2124233,5520
Florida,2021-04-12,2125846,1613
Florida,2021-04-13,2134914,9068
Florida,2021-04-14,2141686,6772
Florida,2021-04-15,2148448,6762
Florida,2021-04-16,2155744,7296
Florida,2021-04-17,2162067,6323
Florida,2021-04-18,2168901,6834
Florida,2021-04-19,2173138,4237
Florida,2021-04-20,2178783,5645
Florida,2021-04-21,2184354,5571
Florida,2021-04-22,2191038,6684
Florida,2021-04-23,2196502,5464
Florida,2021-04-24,2203913,7411
Florida,2021-04-25,2208584,4671
Florida,2021-04-26,2212097,3513
Florida,2021-04-27,2217368,5271
Florida,2021-04-28,2222546,5178
Florida,2021-04-29,2228212,5666
Florida,2021-04-30,2233518,5306
Florida,2021-05-01,2238937,5419
Florida,2021-05-02,2242778,3841
Florida,2021-05-03,2245853,3075
Florida,2021-05-04,2249535,3682
Florida,2021-05-05,2253929,4394
Florida,2021-05-06,2258433,4504
Florida,2021-05-07,2262598,4165
Florida,2021-05-08,2266575,3977
Florida,2021-05-09,2269806,3231
Florida,2021-05-10,2272102,2296
